"s_year","s_month","e_day","s_hour","Day","DayNum","Day_or_Night","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","DayTime","Night","Precipitation","No_Precipitation","Temperature","EnergyConsumedWiper(Wh/km)","Precipitation_Qty","marketprice [Euro/MWh]","CityRouteTime(sec) - distance 10.8km","HighwayRouteTime(sec) - distance 16.5 km"
2018,8,7,0,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,21,162,0,58.11,1500,1560
2018,8,7,1,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,21,162,0,52.42,1500,1560
2018,8,7,2,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,20,160,0,51.01,1500,1620
2018,8,7,3,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,21,162,0,49.75,1560,1560
2018,8,7,4,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,20,160,0,49.53,1500,1560
2018,8,7,5,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,19,161,0,51.51,1560,1560
2018,8,7,6,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,19,161,0,57.99,1560,1560
2018,8,7,7,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,20,160,0,68.85,1680,1680
2018,8,7,8,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,23,166,0,71.73,1920,1980
2018,8,7,9,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,24,168,0,70.68,1980,1980
2018,8,7,10,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,26,175,0,69,1920,1860
2018,8,7,11,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,29,195,0,67.94,1800,1800
2018,8,7,12,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,30,200,0,66.92,1860,1800
2018,8,7,13,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,32,210,0,65.75,1860,1800
2018,8,7,14,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,34,220,0,66.11,1800,1800
2018,8,7,15,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,34,220,0,66.99,1860,2100
2018,8,7,16,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,35,225,0,69.12,1980,2160
2018,8,7,17,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,35,225,0,72.59,1920,1920
2018,8,7,18,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,35,225,0,77.87,1860,1800
2018,8,7,19,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,33,215,0,79.96,1860,1740
2018,8,7,20,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,32,210,0,78.28,1680,1680
2018,8,7,21,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,30,200,0,70.2,1620,1620
2018,8,7,22,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,29,195,0,66.91,1620,1620
2018,8,7,23,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,28,190,0,53.04,1620,1620
2018,8,8,0,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,27,180,0,47.77,1500,1620
2018,8,8,1,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,27,180,0,46.41,1500,1620
2018,8,8,2,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,26,175,0,45.49,1500,1560
2018,8,8,3,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,25,170,0,43.9,1500,1560
2018,8,8,4,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,25,170,0,43.9,1560,1560
2018,8,8,5,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,24,168,0,46.66,1560,1620
2018,8,8,6,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,23,166,0,51.15,1560,1560
2018,8,8,7,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,24,168,0,58.71,1620,1620
2018,8,8,8,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,26,175,0,65.06,1740,1920
2018,8,8,9,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,28,190,0,65.04,1800,1740
2018,8,8,10,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,30,200,0,59.12,1800,1800
2018,8,8,11,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,32,210,0,55.79,1800,1800
2018,8,8,12,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,34,220,0,50.54,1500,1800
2018,8,8,13,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,36,230,0,46.9,1800,1800
2018,8,8,14,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,36,230,0,49.44,1800,1800
2018,8,8,15,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,37,233,0,50.97,1920,1920
2018,8,8,16,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,35,225,0,54.56,1860,1980
2018,8,8,17,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,32,210,0,62.96,1860,1860
2018,8,8,18,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,30,200,0,65.7,1860,1800
2018,8,8,19,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,30,200,0,67.85,1800,1740
2018,8,8,20,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,29,195,0,67.68,1680,1620
2018,8,8,21,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,1,0,30,200,1.3,68,1620,1620
2018,8,8,22,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,24,168,0,68.01,1620,1620
2018,8,8,23,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,24,168,0,64.97,1620,1620
2018,8,9,0,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,24,168,0,50.57,1800,1800
2018,8,9,1,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,23,166,0,47.47,1500,1620
2018,8,9,2,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,20,160,0,46.14,1500,1560
2018,8,9,3,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,22,164,0,45.07,1500,1560
2018,8,9,4,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,22,164,0,45.08,1560,1560
2018,8,9,5,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,22,164,0,47.76,1500,1620
2018,8,9,6,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,21,162,0,55.5,1560,1560
2018,8,9,7,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,21,162,0,64.11,1680,1620
2018,8,9,8,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,23,166,0,65.08,1860,1920
2018,8,9,9,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,24,168,0,64.88,1920,1740
2018,8,9,10,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,26,175,0,64.67,1860,1800
2018,8,9,11,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,27,180,0,64.59,1800,1800
2018,8,9,12,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,29,195,0,62.77,1560,1620
2018,8,9,13,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,31,205,0,60,1860,1800
2018,8,9,14,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,32,210,0,57.56,1800,1800
2018,8,9,15,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,32,210,0,56.03,1860,1920
2018,8,9,16,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,34,220,0,54.39,1980,1980
2018,8,9,17,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,34,220,0,56.54,1920,1860
2018,8,9,18,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,34,220,0,58.76,1920,1800
2018,8,9,19,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,33,215,0,56.9,1860,1740
2018,8,9,20,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,32,210,0,52.36,1740,1620
2018,8,9,21,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,1,0,27,180,0.9,50,1680,1620
2018,8,9,22,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,1,0,22,164,0.2,49.54,1620,1620
2018,8,9,23,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,22,164,0,45.78,1620,1620
2018,8,10,0,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,22,164,0,32.68,1560,1620
2018,8,10,1,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,21,162,0,24.4,1560,1560
2018,8,10,2,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,21,162,0,18.68,1560,1560
2018,8,10,3,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,21,162,0,18.43,1560,1560
2018,8,10,4,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,1,0,21,162,0,18.49,1500,1560
2018,8,10,5,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,21,162,0,29.4,1560,1560
2018,8,10,6,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,21,162,0,43.81,1560,1560
2018,8,10,7,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,20,160,0,49.69,1620,1680
2018,8,10,8,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,19,161,0,52.02,1740,1860
2018,8,10,9,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,19,161,0,52.77,1800,1800
2018,8,10,10,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,20,160,0,51.08,1800,1800
2018,8,10,11,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,21,162,0,50.6,1800,1740
2018,8,10,12,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,21,162,0,48.66,1800,1800
2018,8,10,13,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,22,164,0,45.55,1860,1980
2018,8,10,14,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,23,166,0,44.05,1800,1980
2018,8,10,15,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,23,166,0,44.7,1920,2100
2018,8,10,16,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,23,166,0,48.04,1860,1860
2018,8,10,17,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,23,166,0,52.96,1800,1740
2018,8,10,18,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,23,166,0,59.36,1800,1740
2018,8,10,19,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,22,164,0,61.95,1860,1740
2018,8,10,20,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,20,160,0,61.5,1680,1620
2018,8,10,21,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,19,161,0,58.99,1680,1620
2018,8,10,22,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,17,164,0,57,1680,1620
2018,8,10,23,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,17,164,0,53.79,1620,1620
2018,8,11,0,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,17,164,0,49.43,1620,1620
2018,8,11,1,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,17,164,0,45.8,1560,1560
2018,8,11,2,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,19,161,0,44.02,1500,1560
2018,8,11,3,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,18,163,0,41.39,1560,1560
2018,8,11,4,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,18,163,0,40.64,1500,1500
2018,8,11,5,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,18,163,0,41.01,1500,1560
2018,8,11,6,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,18,163,0,41.52,1500,1560
2018,8,11,7,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,18,163,0,44.22,1560,1560
2018,8,11,8,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,20,160,0,47.97,1560,1560
2018,8,11,9,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,21,162,0,47.63,1560,1740
2018,8,11,10,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,21,162,0,45.02,1620,1620
2018,8,11,11,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,1,0,20,160,0,42.04,1680,1680
2018,8,11,12,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,1,0,20,160,0,37.44,1740,1680
2018,8,11,13,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,22,164,0,27.62,1800,1740
2018,8,11,14,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,23,166,0,23.44,1800,1800
2018,8,11,15,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,22,164,0,28.19,1800,1740
2018,8,11,16,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,22,164,0,33.89,1800,1680
2018,8,11,17,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,22,164,0,41.09,1740,1680
2018,8,11,18,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,20,160,0,49.6,1800,1680
2018,8,11,19,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,19,161,0,57.98,1740,1680
2018,8,11,20,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,18,163,0,58.92,1680,1620
2018,8,11,21,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,17,164,0,60.53,1680,1620
2018,8,11,22,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,15,166,0,60.68,1680,1620
2018,8,11,23,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,15,166,0,58.39,1620,1620
2018,8,12,0,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,14,168,0,48.22,1620,1560
2018,8,12,1,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,14,168,0,45,1500,1620
2018,8,12,2,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,13,169,0,42.8,1500,1620
2018,8,12,3,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,14,168,0,42.05,1560,1620
2018,8,12,4,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,12,170,0,40.99,1500,1560
2018,8,12,5,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,12,170,0,40.93,1500,1560
2018,8,12,6,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,13,169,0,41.47,1500,1560
2018,8,12,7,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,14,168,0,40.97,1500,1560
2018,8,12,8,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,17,164,0,41.1,1560,1560
2018,8,12,9,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,19,161,0,39.9,1560,1560
2018,8,12,10,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,20,160,0,35.07,1620,1620
2018,8,12,11,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,22,164,0,34.65,1680,1620
2018,8,12,12,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,23,166,0,33.11,1680,1620
2018,8,12,13,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,24,168,0,27.62,1740,1620
2018,8,12,14,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,24,168,0,21.96,1740,1620
2018,8,12,15,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,26,175,0,24.83,1740,1620
2018,8,12,16,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,27,180,0,27.33,1740,1620
2018,8,12,17,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,27,180,0,42.56,1740,1620
2018,8,12,18,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,26,175,0,51.19,1740,1680
2018,8,12,19,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,26,175,0,57.55,1740,1620
2018,8,12,20,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,24,168,0,61.35,1680,1620
2018,8,12,21,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,22,164,0,63.02,1620,1620
2018,8,12,22,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,21,162,0,62.1,1620,1620
2018,8,12,23,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,20,160,0,57.73,1560,1620
2018,8,13,0,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,19,161,0,50.6,1560,1620
2018,8,13,1,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,18,163,0,47.08,1500,1620
2018,8,13,2,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,17,164,0,44.97,1560,1560
2018,8,13,3,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,16,165,0,44.18,1500,1560
2018,8,13,4,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,15,166,0,44.06,1500,1560
2018,8,13,5,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,15,166,0,47.26,1500,1560
2018,8,13,6,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,15,166,0,53.69,1560,1560
2018,8,13,7,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,19,161,0,60.79,1620,1740
2018,8,13,8,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,22,164,0,61.93,1800,2040
2018,8,13,9,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,25,170,0,62.23,1800,1980
2018,8,13,10,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,27,180,0,61.38,1920,1980
2018,8,13,11,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,29,195,0,62,1800,1860
2018,8,13,12,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,30,200,0,61.91,1800,1800
2018,8,13,13,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,30,200,0,59.81,1800,1740
2018,8,13,14,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,31,205,0,58.05,1800,1800
2018,8,13,15,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,31,205,0,56.16,1860,1920
2018,8,13,16,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,1,0,29,195,0,58.13,1860,1920
2018,8,13,17,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,1,0,26,175,0,60.14,1860,1860
2018,8,13,18,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,1,0,24,168,0,59.91,1860,1800
2018,8,13,19,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,24,168,0,62.09,1800,1740
2018,8,13,20,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,23,166,0,59.9,1680,1620
2018,8,13,21,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,22,164,0,59.99,1620,1620
2018,8,13,22,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,21,162,0,56.7,1620,1620
2018,8,13,23,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,20,160,0,50.83,1560,1620
2018,8,14,0,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,20,160,0,49.41,1500,1560
2018,8,14,1,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,19,161,0,47.88,1500,1560
2018,8,14,2,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,19,161,0,46.88,1500,1620
2018,8,14,3,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,18,163,0,45.7,1560,1560
2018,8,14,4,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,17,164,0,45.77,1500,1560
2018,8,14,5,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,16,165,0,48.22,1560,1560
2018,8,14,6,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,17,164,0,53.47,1560,1560
2018,8,14,7,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,18,163,0,61.71,1680,1680
2018,8,14,8,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,20,160,0,64.07,1920,1980
2018,8,14,9,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,20,160,0,64.39,1980,1980
2018,8,14,10,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,21,162,0,64.03,1920,1860
2018,8,14,11,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,23,166,0,63.53,1800,1800
2018,8,14,12,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,22,164,0,59.9,1860,1800
2018,8,14,13,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,23,166,0,51.83,1860,1800
2018,8,14,14,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,23,166,0,48,1800,1800
2018,8,14,15,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,23,166,0,45.6,1860,2100
2018,8,14,16,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,23,166,0,45.81,1980,2160
2018,8,14,17,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,23,166,0,50.92,1920,1920
2018,8,14,18,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,22,164,0,59.89,1860,1800
2018,8,14,19,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,21,162,0,63.53,1860,1740
2018,8,14,20,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,20,160,0,63.44,1680,1680
2018,8,14,21,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,20,160,0,63.49,1620,1620
2018,8,14,22,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,19,161,0,62.15,1620,1620
2018,8,14,23,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,19,161,0,51.77,1620,1620
2018,8,15,0,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,18,163,0,48.73,1500,1620
2018,8,15,1,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,18,163,0,48.05,1500,1620
2018,8,15,2,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,18,163,0,47.85,1500,1560
2018,8,15,3,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,18,163,0,46.01,1500,1560
2018,8,15,4,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,18,163,0,44.43,1560,1560
2018,8,15,5,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,18,163,0,46.05,1560,1620
2018,8,15,6,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,17,164,0,49.32,1560,1560
2018,8,15,7,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,17,164,0,53.14,1620,1620
2018,8,15,8,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,17,164,0,58.25,1740,1920
2018,8,15,9,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,19,161,0,57.85,1800,1740
2018,8,15,10,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,20,160,0,53.69,1800,1800
2018,8,15,11,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,22,164,0,54.4,1800,1800
2018,8,15,12,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,21,162,0,52.23,1500,1800
2018,8,15,13,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,23,166,0,49.01,1800,1800
2018,8,15,14,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,23,166,0,48.25,1800,1800
2018,8,15,15,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,26,175,0,47.96,1920,1920
2018,8,15,16,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,23,166,0,48.66,1860,1980
2018,8,15,17,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,23,166,0,53,1860,1860
2018,8,15,18,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,23,166,0,62.21,1860,1800
2018,8,15,19,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,23,166,0,64.28,1800,1740
2018,8,15,20,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,21,162,0,65,1680,1620
2018,8,15,21,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,20,160,0,64.83,1620,1620
2018,8,15,22,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,18,163,0,63.83,1620,1620
2018,8,15,23,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,17,164,0,55.75,1620,1620
2018,8,16,0,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,16,165,0,49.88,1800,1800
2018,8,16,1,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,16,165,0,47.97,1500,1620
2018,8,16,2,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,15,166,0,47.39,1500,1560
2018,8,16,3,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,16,165,0,46.82,1500,1560
2018,8,16,4,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,15,166,0,46.51,1560,1560
2018,8,16,5,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,14,168,0,48.5,1500,1620
2018,8,16,6,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,15,166,0,55,1560,1560
2018,8,16,7,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,18,163,0,62.11,1680,1620
2018,8,16,8,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,21,162,0,63.63,1860,1920
2018,8,16,9,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,23,166,0,61.29,1920,1740
2018,8,16,10,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,24,168,0,55.01,1860,1800
2018,8,16,11,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,25,170,0,53.03,1800,1800
2018,8,16,12,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,26,175,0,51.02,1560,1620
2018,8,16,13,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,27,180,0,50.72,1860,1800
2018,8,16,14,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,28,190,0,50.46,1800,1800
2018,8,16,15,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,28,190,0,50.8,1860,1920
2018,8,16,16,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,29,195,0,51.88,1980,1980
